Home_Team,Away_Team,Actual_Total,Closing_Total,Error,Abs_Error
USC,Washington State,136,145.6,9.599999999999994,9.599999999999994
California,Colorado,160,134.7,-25.30000000000001,25.30000000000001
South Carolina,Kentucky,134,122.6,-11.400000000000006,11.400000000000006
Marquette,Villanova,161,154.3,-6.699999999999989,6.699999999999989
Dartmouth,Princeton,103,122.5,19.5,19.5
Dartmouth,Princeton,103,122.5,19.5,19.5
Florida A&M,Grambling,173,112.0,-61.0,61.0
Merrimack,Central Connecticut,124,122.0,-2.0,2.0
Penn,Cornell,121,134.3,13.300000000000011,13.300000000000011
Princeton,Dartmouth,134,122.5,-11.5,11.5
St. Joseph's,La Salle,144,118.3,-25.700000000000003,25.700000000000003
Stetson,Chicago State,147,116.9,-30.099999999999994,30.099999999999994
Stonehill,Wagner,111,103.4,-7.599999999999994,7.599999999999994
Nicholls State,New Orleans,153,116.6,-36.400000000000006,36.400000000000006
Texas Southern,Mississippi Valley State,154,102.5,-51.5,51.5
Canisius,Fairfield,151,124.2,-26.799999999999997,26.799999999999997
Michigan,Ohio State,138,142.1,4.099999999999994,4.099999999999994
Niagara,Siena,181,108.1,-72.9,72.9
Niagara,Siena,181,108.1,-72.9,72.9
Wagner,Stonehill,118,103.4,-14.599999999999994,14.599999999999994
Chicago State,LIU,124,110.6,-13.400000000000006,13.400000000000006
Columbia,Yale,140,131.2,-8.800000000000011,8.800000000000011
Columbia,Yale,140,131.2,-8.800000000000011,8.800000000000011
Cornell,Penn,137,134.3,-2.6999999999999886,2.6999999999999886
Cornell,Penn,137,134.3,-2.6999999999999886,2.6999999999999886
FDU,Saint Francis (PA),118,132.4,14.400000000000006,14.400000000000006
George Washington,George Mason,137,131.9,-5.099999999999994,5.099999999999994
Harvard,Brown,146,125.2,-20.799999999999997,20.799999999999997
Harvard,Brown,146,125.2,-20.799999999999997,20.799999999999997
Sacred Heart,Le Moyne,116,117.5,1.5,1.5
Brown,Harvard,132,125.2,-6.799999999999997,6.799999999999997
Central Connecticut,Merrimack,145,122.0,-23.0,23.0
Alabama State,Alabama A&M,115,114.6,-0.4000000000000057,0.4000000000000057
Minnesota,Iowa,163,150.5,-12.5,12.5
Boston College,Notre Dame,122,137.5,15.5,15.5
Le Moyne,Sacred Heart,153,117.5,-35.5,35.5
Northwestern State,Houston Christian,133,108.2,-24.799999999999997,24.799999999999997
Saint Francis (PA),FDU,152,132.4,-19.599999999999994,19.599999999999994
Southeastern Louisiana,Texas A&M-Corpus Christi,141,115.4,-25.599999999999994,25.599999999999994
Yale,Columbia,159,131.2,-27.80000000000001,27.80000000000001
McNeese State,Lamar,157,134.8,-22.19999999999999,22.19999999999999
Hampton,North Carolina A&T,161,107.0,-54.0,54.0
Villanova,UConn,131,157.8,26.80000000000001,26.80000000000001
Iowa,Purdue,154,164.9,10.900000000000006,10.900000000000006
West Virginia,Kansas,176,146.5,-29.5,29.5
Boston College,UNC,142,136.0,-6.0,6.0
Boston College,UNC,142,136.0,-6.0,6.0
Houston,UCF,99,141.2,42.19999999999999,42.19999999999999
Tennessee,Alabama,162,126.9,-35.099999999999994,35.099999999999994
Kansas State,Kansas,127,152.2,25.19999999999999,25.19999999999999
Duke,Pitt,156,156.2,0.19999999999998863,0.19999999999998863
Kentucky,Georgia,201,137.1,-63.900000000000006,63.900000000000006
Texas,Baylor,148,138.6,-9.400000000000006,9.400000000000006
UConn,DePaul,139,144.3,5.300000000000011,5.300000000000011
Oklahoma State,Texas,142,128.6,-13.400000000000006,13.400000000000006
Baylor,UCF,151,152.5,1.5,1.5
Arizona,UCLA,148,153.6,5.599999999999994,5.599999999999994
Auburn,Ole Miss,141,155.8,14.800000000000011,14.800000000000011
Cincinnati,Oklahoma,134,151.6,17.599999999999994,17.599999999999994
Utah State,Fresno State,145,136.1,-8.900000000000006,8.900000000000006
St. John's (NY),Marquette,145,162.9,17.900000000000006,17.900000000000006
Gonzaga,Saint Mary's,149,145.0,-4.0,4.0
Seton Hall,Creighton,191,155.1,-35.900000000000006,35.900000000000006
TCU,Iowa State,145,161.2,16.19999999999999,16.19999999999999
Texas Tech,BYU,163,156.5,-6.5,6.5
Dayton,Rhode Island,158,137.6,-20.400000000000006,20.400000000000006
UNLV,New Mexico,135,127.9,-7.099999999999994,7.099999999999994
Akron,Kent State,129,130.4,1.4000000000000057,1.4000000000000057
Albany (NY),Bryant,187,137.2,-49.80000000000001,49.80000000000001
Dartmouth,Yale,127,120.3,-6.700000000000003,6.700000000000003
Dartmouth,Yale,127,120.3,-6.700000000000003,6.700000000000003
Elon,Northeastern,156,115.6,-40.400000000000006,40.400000000000006
George Mason,St. Bonaventure,129,134.9,5.900000000000006,5.900000000000006
George Washington,Saint Louis,122,130.0,8.0,8.0
Marshall,Coastal Carolina,182,122.4,-59.599999999999994,59.599999999999994
UMass,George Washington,148,133.6,-14.400000000000006,14.400000000000006
Mercer,Western Carolina,122,129.6,7.599999999999994,7.599999999999994
Monmouth,Hampton,162,118.4,-43.599999999999994,43.599999999999994
Navy,Army,117,102.7,-14.299999999999997,14.299999999999997
NJIT,Maine,134,112.6,-21.400000000000006,21.400000000000006
NJIT,Maine,134,112.6,-21.400000000000006,21.400000000000006
Oakland,Green Bay,164,124.8,-39.2,39.2
Richmond,Dayton,111,144.0,33.0,33.0
Syracuse,Miami (FL),141,147.4,6.400000000000006,6.400000000000006
Temple,Rice,135,123.3,-11.700000000000003,11.700000000000003
VCU,La Salle,116,133.0,17.0,17.0
VMI,The Citadel,133,114.9,-18.099999999999994,18.099999999999994
Wake Forest,Louisville,155,144.3,-10.699999999999989,10.699999999999989
UAB,East Carolina,130,130.8,0.8000000000000114,0.8000000000000114
Alcorn State,Texas Southern,133,117.8,-15.200000000000003,15.200000000000003
Arkansas-Pine Bluff,Florida A&M,196,111.2,-84.8,84.8
Austin Peay,Central Arkansas,165,113.3,-51.7,51.7
Bradley,Belmont,167,144.8,-22.19999999999999,22.19999999999999
Drake,Evansville,145,139.1,-5.900000000000006,5.900000000000006
Houston,Oklahoma,136,142.1,6.099999999999994,6.099999999999994
LSU,Texas A&M,142,125.6,-16.400000000000006,16.400000000000006
Memphis,Florida Atlantic,132,153.4,21.400000000000006,21.400000000000006
Middle Tennessee,New Mexico State,133,114.9,-18.099999999999994,18.099999999999994
Minnesota,Michigan State,119,147.7,28.69999999999999,28.69999999999999
Missouri,Florida,146,126.7,-19.299999999999997,19.299999999999997
Missouri State,Illinois State,129,126.8,-2.200000000000003,2.200000000000003
Samford,UNC Greensboro,115,140.7,25.69999999999999,25.69999999999999
South Alabama,Louisiana,167,130.1,-36.900000000000006,36.900000000000006
South Alabama,Georgia State,120,125.5,5.5,5.5
Southern Miss,Troy,127,131.6,4.599999999999994,4.599999999999994
Texas A&M-Corpus Christi,Nicholls State,128,120.8,-7.200000000000003,7.200000000000003
Valparaiso,UIC,161,122.4,-38.599999999999994,38.599999999999994
Boise State,Utah State,117,151.7,34.69999999999999,34.69999999999999
Boise State,Utah State,117,151.7,34.69999999999999,34.69999999999999
BYU,Texas Tech,106,156.5,50.5,50.5
Nebraska,Northwestern,144,133.6,-10.400000000000006,10.400000000000006
New Mexico State,Middle Tennessee,135,114.9,-20.099999999999994,20.099999999999994
Wyoming,Nevada,191,140.8,-50.19999999999999,50.19999999999999
Wyoming,Colorado State,130,140.5,10.5,10.5
California Baptist,Southern Utah,160,132.5,-27.5,27.5
Eastern Washington,Idaho State,114,125.9,11.900000000000006,11.900000000000006
Pepperdine,Loyola Marymount,129,122.8,-6.200000000000003,6.200000000000003
San Francisco,Saint Mary's,137,135.8,-1.1999999999999886,1.1999999999999886
Santa Clara,Portland,187,128.7,-58.30000000000001,58.30000000000001
IU Indianapolis,Robert Morris,143,104.9,-38.099999999999994,38.099999999999994
New Hampshire,UMBC,93,129.2,36.19999999999999,36.19999999999999
New Hampshire,UMBC,93,129.2,36.19999999999999,36.19999999999999
NC State,Virginia Tech,162,130.6,-31.400000000000006,31.400000000000006
Ohio State,Penn State,146,148.9,2.9000000000000057,2.9000000000000057
Robert Morris,Purdue Fort Wayne,100,125.7,25.700000000000003,25.700000000000003
Arkansas,South Carolina,141,131.2,-9.800000000000011,9.800000000000011
Arkansas,South Carolina,141,131.2,-9.800000000000011,9.800000000000011
Bellarmine,Central Arkansas,132,108.6,-23.400000000000006,23.400000000000006
Boise State,San Diego State,133,151.7,18.69999999999999,18.69999999999999
Canisius,Manhattan,113,112.7,-0.29999999999999716,0.29999999999999716
Detroit Mercy,Milwaukee,106,115.0,9.0,9.0
Fordham,Loyola (IL),126,114.6,-11.400000000000006,11.400000000000006
Gardner-Webb,Winthrop,153,128.5,-24.5,24.5
Maine,NJIT,120,112.6,-7.400000000000006,7.400000000000006
Maine,NJIT,120,112.6,-7.400000000000006,7.400000000000006
UMBC,New Hampshire,122,129.2,7.199999999999989,7.199999999999989
UMBC,New Hampshire,122,129.2,7.199999999999989,7.199999999999989
Maryland,Illinois,172,131.7,-40.30000000000001,40.30000000000001
Miami (OH),Bowling Green State,103,116.2,13.200000000000003,13.200000000000003
Omaha,Kansas City,146,121.9,-24.099999999999994,24.099999999999994
Omaha,Kansas City,146,121.9,-24.099999999999994,24.099999999999994
North Dakota,Denver,170,123.2,-46.8,46.8
Ohio,Eastern Michigan,134,119.6,-14.400000000000006,14.400000000000006
Yale,Dartmouth,94,120.3,26.299999999999997,26.299999999999997
American,Lehigh,114,116.3,2.299999999999997,2.299999999999997
Appalachian State,Georgia Southern,156,132.1,-23.900000000000006,23.900000000000006
Appalachian State,Georgia Southern,156,132.1,-23.900000000000006,23.900000000000006
Arizona State,USC,149,141.9,-7.099999999999994,7.099999999999994
Ball State,Miami (OH),167,119.9,-47.099999999999994,47.099999999999994
Boston University,Colgate,139,121.8,-17.200000000000003,17.200000000000003
Bowling Green State,Western Michigan,163,114.2,-48.8,48.8
Brown,Cornell,167,137.2,-29.80000000000001,29.80000000000001
Bryant,Albany (NY),126,137.2,11.199999999999989,11.199999999999989
Bryant,Albany (NY),126,137.2,11.199999999999989,11.199999999999989
Bucknell,Lafayette,123,111.4,-11.599999999999994,11.599999999999994
Buffalo,Western Michigan,129,111.5,-17.5,17.5
Charleston Southern,High Point,131,125.8,-5.200000000000003,5.200000000000003
Charleston Southern,High Point,131,125.8,-5.200000000000003,5.200000000000003
Cleveland State,Purdue Fort Wayne,143,132.1,-10.900000000000006,10.900000000000006
Colgate,Boston University,134,121.8,-12.200000000000003,12.200000000000003
Columbia,Princeton,132,133.5,1.5,1.5
Columbia,Princeton,132,133.5,1.5,1.5
Coppin State,Morgan State,114,103.1,-10.900000000000006,10.900000000000006
Cornell,Brown,117,137.2,20.19999999999999,20.19999999999999
Cornell,Brown,117,137.2,20.19999999999999,20.19999999999999
Delaware State,Maryland-Eastern Shore,121,111.1,-9.900000000000006,9.900000000000006
Drexel,Delaware,153,129.8,-23.19999999999999,23.19999999999999
East Carolina,SMU,129,133.8,4.800000000000011,4.800000000000011
Furman,Western Carolina,127,136.5,9.5,9.5
Georgetown,Xavier,126,141.1,15.099999999999994,15.099999999999994
Harvard,Penn,125,122.4,-2.5999999999999943,2.5999999999999943
Harvard,Penn,125,122.4,-2.5999999999999943,2.5999999999999943
Houston Christian,Lamar,119,116.4,-2.5999999999999943,2.5999999999999943
Howard,Norfolk State,133,120.9,-12.099999999999994,12.099999999999994
James Madison,Old Dominion,136,136.7,0.6999999999999886,0.6999999999999886
Lafayette,Bucknell,147,111.4,-35.599999999999994,35.599999999999994
Lindenwood,Eastern Illinois,128,105.0,-23.0,23.0
Niagara,Quinnipiac,164,127.7,-36.3,36.3
North Carolina A&T,William & Mary,145,106.9,-38.099999999999994,38.099999999999994
North Dakota State,Oral Roberts,139,117.2,-21.799999999999997,21.799999999999997
Northern Illinois,Central Michigan,127,115.2,-11.799999999999997,11.799999999999997
Northern Illinois,Central Michigan,127,115.2,-11.799999999999997,11.799999999999997
Presbyterian,Longwood,135,124.5,-10.5,10.5
Princeton,Columbia,145,133.5,-11.5,11.5
Radford,USC Upstate,125,116.4,-8.599999999999994,8.599999999999994
St. Joseph's,Duquesne,140,125.6,-14.400000000000006,14.400000000000006
Siena,Iona,133,110.0,-23.0,23.0
South Carolina State,North Carolina Central,136,118.9,-17.099999999999994,17.099999999999994
USC Upstate,Radford,125,116.4,-8.599999999999994,8.599999999999994
South Dakota,South Dakota State,128,124.3,-3.700000000000003,3.700000000000003
Southeastern Louisiana,East Texas A&M,114,110.4,-3.5999999999999943,3.5999999999999943
Southern Indiana,Morehead State,125,121.4,-3.5999999999999943,3.5999999999999943
Stetson,Queens (NC),144,125.6,-18.400000000000006,18.400000000000006
Stetson,Queens (NC),144,125.6,-18.400000000000006,18.400000000000006
Western Illinois,Tennessee State,150,116.6,-33.400000000000006,33.400000000000006
Winthrop,Gardner-Webb,111,128.5,17.5,17.5
Wofford,Furman,120,129.6,9.599999999999994,9.599999999999994
Austin Peay,Lipscomb,112,124.9,12.900000000000006,12.900000000000006
Austin Peay,Lipscomb,112,124.9,12.900000000000006,12.900000000000006
Denver,North Dakota,146,123.2,-22.799999999999997,22.799999999999997
Georgia Southern,Georgia State,156,123.4,-32.599999999999994,32.599999999999994
Incarnate Word,McNeese State,122,126.3,4.299999999999997,4.299999999999997
Jacksonville,Kennesaw State,162,123.5,-38.5,38.5
Longwood,Presbyterian,150,124.5,-25.5,25.5
Louisiana,Troy,122,137.3,15.300000000000011,15.300000000000011
Louisiana Tech,Jacksonville State,120,129.5,9.5,9.5
Loyola (IL),St. Bonaventure,128,118.3,-9.700000000000003,9.700000000000003
Mississippi State,Vanderbilt,123,104.3,-18.700000000000003,18.700000000000003
Kansas City,Omaha,162,121.9,-40.099999999999994,40.099999999999994
Kansas City,Omaha,162,121.9,-40.099999999999994,40.099999999999994
New Orleans,Northwestern State,115,111.1,-3.9000000000000057,3.9000000000000057
Oral Roberts,North Dakota State,159,117.2,-41.8,41.8
Sam Houston,Liberty,161,130.9,-30.099999999999994,30.099999999999994
SMU,Tulsa,173,139.5,-33.5,33.5
Tarleton State,Texas-Rio Grande Valley,118,125.0,7.0,7.0
UT Arlington,Abilene Christian,139,135.8,-3.1999999999999886,3.1999999999999886
Texas State,Arkansas State,110,130.9,20.900000000000006,20.900000000000006
Tulane,Rice,105,132.1,27.099999999999994,27.099999999999994
Tulsa,Wichita State,163,133.0,-30.0,30.0
Western Kentucky,UTEP,131,141.2,10.199999999999989,10.199999999999989
Abilene Christian,UT Arlington,145,135.8,-9.199999999999989,9.199999999999989
Air Force,New Mexico,151,112.5,-38.5,38.5
Appalachian State,Coastal Carolina,147,129.8,-17.19999999999999,17.19999999999999
Butler,DePaul,134,132.5,-1.5,1.5
Charlotte,North Texas,100,129.6,29.599999999999994,29.599999999999994
Cincinnati,West Virginia,115,143.7,28.69999999999999,28.69999999999999
Davidson,Richmond,133,136.7,3.6999999999999886,3.6999999999999886
Detroit Mercy,Youngstown State,169,119.2,-49.8,49.8
Utah Tech,Utah Valley,107,127.1,20.099999999999994,20.099999999999994
Eastern Kentucky,North Alabama,125,124.9,-0.09999999999999432,0.09999999999999432
Florida Gulf Coast,Kennesaw State,158,123.7,-34.3,34.3
Florida State,Clemson,145,153.0,8.0,8.0
Grambling,Southern,114,118.1,4.099999999999994,4.099999999999994
Grand Canyon,Seattle,157,145.1,-11.900000000000006,11.900000000000006
Grand Canyon,Seattle,157,145.1,-11.900000000000006,11.900000000000006
Jackson State,Prairie View,145,114.8,-30.200000000000003,30.200000000000003
Marist,Fairfield,106,125.3,19.299999999999997,19.299999999999997
Montana State,Montana,119,127.2,8.200000000000003,8.200000000000003
Nevada,Fresno State,125,135.0,10.0,10.0
UNC Greensboro,Wofford,141,125.3,-15.700000000000003,15.700000000000003
Northern Arizona,Sacramento State,131,110.8,-20.200000000000003,20.200000000000003
Northern Arizona,Sacramento State,131,110.8,-20.200000000000003,20.200000000000003
Northern Kentucky,Wright State,173,133.8,-39.19999999999999,39.19999999999999
Northern Kentucky,Wright State,173,133.8,-39.19999999999999,39.19999999999999
Rider,Mount St. Mary's,113,125.0,12.0,12.0
Santa Clara,San Francisco,131,144.0,13.0,13.0
Towson,Campbell,120,117.6,-2.4000000000000057,2.4000000000000057
Utah Valley,Utah Tech,155,127.1,-27.900000000000006,27.900000000000006
Cal Poly,Cal State Bakersfield,147,110.5,-36.5,36.5
California,Washington State,156,142.6,-13.400000000000006,13.400000000000006
Cleveland State,IU Indianapolis,148,111.1,-36.900000000000006,36.900000000000006
Cleveland State,IU Indianapolis,148,111.1,-36.900000000000006,36.900000000000006
Idaho,Weber State,117,117.6,0.5999999999999943,0.5999999999999943
Jacksonville State,Louisiana Tech,131,129.5,-1.5,1.5
Lehigh,American,138,116.3,-21.700000000000003,21.700000000000003
Lipscomb,North Alabama,167,127.5,-39.5,39.5
Lipscomb,North Alabama,167,127.5,-39.5,39.5
Loyola Marymount,San Diego,127,124.7,-2.299999999999997,2.299999999999997
Loyola Marymount,San Diego,127,124.7,-2.299999999999997,2.299999999999997
North Florida,Queens (NC),166,125.5,-40.5,40.5
Pacific,Pepperdine,121,112.4,-8.599999999999994,8.599999999999994
Portland State,Northern Colorado,125,127.9,2.9000000000000057,2.9000000000000057
Sacramento State,Northern Arizona,149,110.8,-38.2,38.2
Georgia Tech,Virginia,141,143.4,2.4000000000000057,2.4000000000000057
James Madison,Marshall,119,140.1,21.099999999999994,21.099999999999994
Northern Kentucky,Green Bay,126,122.4,-3.5999999999999943,3.5999999999999943
Northern Kentucky,Green Bay,126,122.4,-3.5999999999999943,3.5999999999999943
Penn,Harvard,131,122.4,-8.599999999999994,8.599999999999994
Samford,Mercer,167,138.1,-28.900000000000006,28.900000000000006
San Diego State,San Jose State,114,136.1,22.099999999999994,22.099999999999994
San Diego State,San Jose State,114,136.1,22.099999999999994,22.099999999999994
UC-San Diego,Hawaii,128,129.3,1.3000000000000114,1.3000000000000114
Colorado,Oregon State,147,129.1,-17.900000000000006,17.900000000000006
Eastern Kentucky,Bellarmine,152,117.6,-34.400000000000006,34.400000000000006
Eastern Kentucky,Bellarmine,152,117.6,-34.400000000000006,34.400000000000006
Florida Gulf Coast,Stetson,136,119.2,-16.799999999999997,16.799999999999997
Florida Gulf Coast,Stetson,136,119.2,-16.799999999999997,16.799999999999997
High Point,Charleston Southern,165,125.8,-39.2,39.2
High Point,Charleston Southern,165,125.8,-39.2,39.2
Kansas State,Oklahoma State,136,141.2,5.199999999999989,5.199999999999989
Liberty,Sam Houston,148,130.9,-17.099999999999994,17.099999999999994
UNC Wilmington,College of Charleston,147,122.3,-24.700000000000003,24.700000000000003
South Dakota State,South Dakota,128,124.3,-3.700000000000003,3.700000000000003
South Dakota State,South Dakota,128,124.3,-3.700000000000003,3.700000000000003
South Florida,North Texas,126,138.4,12.400000000000006,12.400000000000006
Texas-Rio Grande Valley,Tarleton State,150,125.0,-25.0,25.0
Wright State,Milwaukee,176,134.1,-41.900000000000006,41.900000000000006
Wright State,Milwaukee,176,134.1,-41.900000000000006,41.900000000000006
Idaho State,Eastern Washington,146,125.9,-20.099999999999994,20.099999999999994
Northern Colorado,Portland State,151,127.9,-23.099999999999994,23.099999999999994
Northern Iowa,Southern Illinois,118,133.3,15.300000000000011,15.300000000000011
Stanford,Washington,170,149.8,-20.19999999999999,20.19999999999999
UTEP,Western Kentucky,180,141.2,-38.80000000000001,38.80000000000001
Weber State,Idaho,153,117.6,-35.400000000000006,35.400000000000006
Cal State Bakersfield,Cal Poly,118,110.5,-7.5,7.5
San Diego,Gonzaga,168,146.5,-21.5,21.5
Seattle,Grand Canyon,165,145.1,-19.900000000000006,19.900000000000006
LSU,South Carolina,146,132.0,-14.0,14.0
Clemson,NC State,120,132.5,12.5,12.5
Oregon State,Arizona,163,151.5,-11.5,11.5
Illinois,Ohio State,126,134.4,8.400000000000006,8.400000000000006
Illinois,Ohio State,126,134.4,8.400000000000006,8.400000000000006
Notre Dame,Syracuse,144,140.6,-3.4000000000000057,3.4000000000000057
Santa Clara,Gonzaga,127,153.2,26.19999999999999,26.19999999999999
Louisville,Boston College,148,138.4,-9.599999999999994,9.599999999999994
Virginia Tech,Georgia Tech,156,143.4,-12.599999999999994,12.599999999999994
UNC,Miami (FL),127,135.4,8.400000000000006,8.400000000000006
Duke,Florida State,134,157.8,23.80000000000001,23.80000000000001
Albany (NY),Maine,101,125.9,24.900000000000006,24.900000000000006
Campbell,Elon,146,112.3,-33.7,33.7
Florida Atlantic,East Carolina,152,137.5,-14.5,14.5
Furman,Samford,126,145.4,19.400000000000006,19.400000000000006
Maine,Albany (NY),154,125.9,-28.099999999999994,28.099999999999994
Manhattan,Marist,114,113.9,-0.09999999999999432,0.09999999999999432
NJIT,Bryant,125,122.8,-2.200000000000003,2.200000000000003
Oakland,Cleveland State,142,129.9,-12.099999999999994,12.099999999999994
St. Peter's,Mount St. Mary's,101,118.1,17.099999999999994,17.099999999999994
Austin Peay,Stetson,93,119.9,26.900000000000006,26.900000000000006
Illinois State,Northern Iowa,165,128.4,-36.599999999999994,36.599999999999994
Ole Miss,Florida,151,129.8,-21.19999999999999,21.19999999999999
Ole Miss,Florida,151,129.8,-21.19999999999999,21.19999999999999
North Texas,SMU,134,139.1,5.099999999999994,5.099999999999994
Sam Houston,New Mexico State,146,124.1,-21.900000000000006,21.900000000000006
South Alabama,Texas State,107,125.7,18.700000000000003,18.700000000000003
Stephen F. Austin,Grand Canyon,104,142.8,38.80000000000001,38.80000000000001
Wichita State,UAB,164,136.3,-27.69999999999999,27.69999999999999
Northern Arizona,Idaho,118,111.0,-7.0,7.0
Northern Arizona,Idaho,118,111.0,-7.0,7.0
Eastern Washington,Northern Colorado,151,134.3,-16.69999999999999,16.69999999999999
Eastern Washington,Northern Colorado,151,134.3,-16.69999999999999,16.69999999999999
Loyola Marymount,Portland,157,119.1,-37.900000000000006,37.900000000000006
Pacific,Saint Mary's,105,112.8,7.799999999999997,7.799999999999997
San Francisco,Loyola Marymount,109,133.9,24.900000000000006,24.900000000000006
Santa Clara,Pepperdine,165,132.5,-32.5,32.5
FDU,Central Connecticut,136,118.4,-17.599999999999994,17.599999999999994
Quinnipiac,Fairfield,133,133.8,0.8000000000000114,0.8000000000000114
Appalachian State,Georgia Southern,158,132.1,-25.900000000000006,25.900000000000006
Appalachian State,Georgia Southern,158,132.1,-25.900000000000006,25.900000000000006
Little Rock,Lindenwood,95,114.2,19.200000000000003,19.200000000000003
Bellarmine,North Florida,134,115.1,-18.900000000000006,18.900000000000006
Binghamton,New Hampshire,136,122.6,-13.400000000000006,13.400000000000006
Bryant,NJIT,137,122.8,-14.200000000000003,14.200000000000003
Eastern Illinois,Tennessee Tech,144,107.6,-36.400000000000006,36.400000000000006
Jacksonville,Eastern Kentucky,110,121.6,11.599999999999994,11.599999999999994
Louisiana,Coastal Carolina,118,125.7,7.700000000000003,7.700000000000003
Old Dominion,Appalachian State,117,132.3,15.300000000000011,15.300000000000011
Southern Indiana,Western Illinois,142,113.2,-28.799999999999997,28.799999999999997
Stonehill,Saint Francis (PA),123,123.1,0.09999999999999432,0.09999999999999432
Stonehill,Saint Francis (PA),123,123.1,0.09999999999999432,0.09999999999999432
Stony Brook,Monmouth,137,128.4,-8.599999999999994,8.599999999999994
Wofford,Mercer,129,122.8,-6.200000000000003,6.200000000000003
Wofford,Mercer,129,122.8,-6.200000000000003,6.200000000000003
Bradley,Drake,142,147.6,5.599999999999994,5.599999999999994
Cleveland State,Wright State,206,132.8,-73.19999999999999,73.19999999999999
Delaware,North Carolina A&T,161,117.0,-44.0,44.0
Eastern Kentucky,Jacksonville,134,121.6,-12.400000000000006,12.400000000000006
Eastern Kentucky,Jacksonville,134,121.6,-12.400000000000006,12.400000000000006
Florida Gulf Coast,Lipscomb,170,124.2,-45.8,45.8
Green Bay,Oakland,128,124.8,-3.200000000000003,3.200000000000003
Hampton,College of Charleston,193,110.7,-82.3,82.3
Hofstra,William & Mary,119,121.7,2.700000000000003,2.700000000000003
Houston Christian,Southeastern Louisiana,104,108.3,4.299999999999997,4.299999999999997
Iona,Canisius,96,120.3,24.299999999999997,24.299999999999997
IU Indianapolis,Youngstown State,128,116.3,-11.700000000000003,11.700000000000003
Le Moyne,Merrimack,121,119.9,-1.0999999999999943,1.0999999999999943
Lipscomb,Florida Gulf Coast,129,124.2,-4.799999999999997,4.799999999999997
LIU,Stonehill,123,104.4,-18.599999999999994,18.599999999999994
Louisiana Tech,UTEP,122,135.7,13.699999999999989,13.699999999999989
New Hampshire,Binghamton,152,122.6,-29.400000000000006,29.400000000000006
New Mexico State,Sam Houston,139,124.1,-14.900000000000006,14.900000000000006
UNC Greensboro,Chattanooga,128,130.1,2.0999999999999943,2.0999999999999943
North Florida,Bellarmine,132,115.1,-16.900000000000006,16.900000000000006
Northeastern,UNC Wilmington,131,125.6,-5.400000000000006,5.400000000000006
Northern Kentucky,Purdue Fort Wayne,121,133.2,12.199999999999989,12.199999999999989
Quinnipiac,Mount St. Mary's,144,130.7,-13.300000000000011,13.300000000000011
Rider,Niagara,143,122.1,-20.900000000000006,20.900000000000006
Sacred Heart,LIU,125,114.6,-10.400000000000006,10.400000000000006
Saint Francis (PA),Sacred Heart,146,133.3,-12.699999999999989,12.699999999999989
St. Peter's,Rider,119,118.2,-0.7999999999999972,0.7999999999999972
South Dakota State,Kansas City,141,129.1,-11.900000000000006,11.900000000000006
Stetson,Austin Peay,165,119.9,-45.099999999999994,45.099999999999994
Stetson,Austin Peay,165,119.9,-45.099999999999994,45.099999999999994
East Texas A&M,Texas A&M-Corpus Christi,127,115.6,-11.400000000000006,11.400000000000006
Texas-Rio Grande Valley,California Baptist,117,127.0,10.0,10.0
Towson,Drexel,137,126.2,-10.799999999999997,10.799999999999997
Troy,Southern Miss,147,131.6,-15.400000000000006,15.400000000000006
Virginia,Pitt,108,149.8,41.80000000000001,41.80000000000001
Wagner,Merrimack,104,115.3,11.299999999999997,11.299999999999997
Abilene Christian,Utah Tech,142,125.4,-16.599999999999994,16.599999999999994
Arkansas,Kentucky,149,136.1,-12.900000000000006,12.900000000000006
California Baptist,Texas-Rio Grande Valley,130,127.0,-3.0,3.0
DePaul,St. John's (NY),160,137.8,-22.19999999999999,22.19999999999999
DePaul,St. John's (NY),160,137.8,-22.19999999999999,22.19999999999999
Grand Canyon,Stephen F. Austin,113,142.8,29.80000000000001,29.80000000000001
Grand Canyon,Stephen F. Austin,113,142.8,29.80000000000001,29.80000000000001
Lamar,New Orleans,127,119.3,-7.700000000000003,7.700000000000003
McNeese State,Northwestern State,104,126.8,22.799999999999997,22.799999999999997
Milwaukee,Detroit Mercy,158,115.0,-43.0,43.0
Milwaukee,Detroit Mercy,158,115.0,-43.0,43.0
Kansas City,South Dakota State,121,129.1,8.099999999999994,8.099999999999994
Omaha,Oral Roberts,166,119.6,-46.400000000000006,46.400000000000006
North Dakota State,St. Thomas,137,119.9,-17.099999999999994,17.099999999999994
Northern Colorado,Eastern Washington,130,134.3,4.300000000000011,4.300000000000011
Northern Colorado,Eastern Washington,130,134.3,4.300000000000011,4.300000000000011
Northwestern,Penn State,141,129.5,-11.5,11.5
Oral Roberts,Omaha,141,119.6,-21.400000000000006,21.400000000000006
South Dakota,Denver,148,119.1,-28.900000000000006,28.900000000000006
Southern Utah,Tarleton State,131,130.4,-0.5999999999999943,0.5999999999999943
St. Thomas,North Dakota State,145,119.9,-25.099999999999994,25.099999999999994
St. Thomas,North Dakota State,145,119.9,-25.099999999999994,25.099999999999994
Tarleton State,Southern Utah,143,130.4,-12.599999999999994,12.599999999999994
Denver,South Dakota,221,119.1,-101.9,101.9
Utah Tech,Abilene Christian,147,125.4,-21.599999999999994,21.599999999999994
