game_id,home_team,away_team,closing_line,live_line,actual_total,threshold,movement,tier,bet_side,bet_total,bet_size,result,profit_loss,closing_error,regressed
2329,Montana,Eastern Washington,132.8,112.8,111,20,20.0,Strong,OVER,112.8,1.5,LOSS,-1.5,21.8,False
2330,Pacific,San Diego,113.9,125.9,144,12,12.0,Consider,UNDER,125.9,0.5,LOSS,-0.5,30.1,False
2330,Pacific,San Diego,113.9,129.9,144,16,16.0,Good,UNDER,129.9,1.0,LOSS,-1.0,30.1,False
2330,Pacific,San Diego,113.9,133.9,144,20,20.0,Strong,UNDER,133.9,1.5,LOSS,-1.5,30.1,False
2330,Pacific,San Diego,113.9,137.9,144,24,24.0,Max,UNDER,137.9,2.0,LOSS,-2.0,30.1,False
2330,Pacific,San Diego,113.9,141.9,144,28,28.0,Historic,UNDER,141.9,2.0,LOSS,-2.0,30.1,False
2331,Portland,Santa Clara,128.7,140.7,155,12,12.0,Consider,UNDER,140.7,0.5,LOSS,-0.5,26.3,False
2331,Portland,Santa Clara,128.7,144.7,155,16,16.0,Good,UNDER,144.7,1.0,LOSS,-1.0,26.3,False
2331,Portland,Santa Clara,128.7,148.7,155,20,20.0,Strong,UNDER,148.7,1.5,LOSS,-1.5,26.3,False
2331,Portland,Santa Clara,128.7,152.7,155,24,24.0,Max,UNDER,152.7,2.0,LOSS,-2.0,26.3,False
2332,Saint Mary's,San Francisco,135.8,147.8,152,12,12.0,Consider,UNDER,147.8,0.5,LOSS,-0.5,16.2,False
2332,Saint Mary's,San Francisco,135.8,151.8,152,16,16.0,Good,UNDER,151.8,1.0,LOSS,-1.0,16.2,False
2335,Weber State,Northern Colorado,129.3,141.3,166,12,12.0,Consider,UNDER,141.3,0.5,LOSS,-0.5,36.7,False
2335,Weber State,Northern Colorado,129.3,145.3,166,16,16.0,Good,UNDER,145.3,1.0,LOSS,-1.0,36.7,False
2335,Weber State,Northern Colorado,129.3,149.3,166,20,20.0,Strong,UNDER,149.3,1.5,LOSS,-1.5,36.7,False
2335,Weber State,Northern Colorado,129.3,153.3,166,24,24.0,Max,UNDER,153.3,2.0,LOSS,-2.0,36.7,False
2335,Weber State,Northern Colorado,129.3,157.3,166,28,28.0,Historic,UNDER,157.3,2.0,LOSS,-2.0,36.7,False
2337,California Baptist,Stephen F. Austin,135.8,123.8,122,12,12.0,Consider,OVER,123.8,0.5,LOSS,-0.5,13.8,False
2338,UC-San Diego,Cal State Bakersfield,124.4,112.4,93,12,12.0,Consider,OVER,112.4,0.5,LOSS,-0.5,31.4,False
2338,UC-San Diego,Cal State Bakersfield,124.4,108.4,93,16,16.0,Good,OVER,108.4,1.0,LOSS,-1.0,31.4,False
2338,UC-San Diego,Cal State Bakersfield,124.4,104.4,93,20,20.0,Strong,OVER,104.4,1.5,LOSS,-1.5,31.4,False
2338,UC-San Diego,Cal State Bakersfield,124.4,100.4,93,24,24.0,Max,OVER,100.4,2.0,LOSS,-2.0,31.4,False
2338,UC-San Diego,Cal State Bakersfield,124.4,96.4,93,28,28.0,Historic,OVER,96.4,2.0,LOSS,-2.0,31.4,False
2339,Oregon,California,133.0,121.0,121,12,12.0,Consider,OVER,121.0,0.5,PUSH,0.0,12.0,False
2341,Washington,UCLA,143.4,155.4,171,12,12.0,Consider,UNDER,155.4,0.5,LOSS,-0.5,27.6,False
2341,Washington,UCLA,143.4,159.4,171,16,16.0,Good,UNDER,159.4,1.0,LOSS,-1.0,27.6,False
2341,Washington,UCLA,143.4,163.4,171,20,20.0,Strong,UNDER,163.4,1.5,LOSS,-1.5,27.6,False
2341,Washington,UCLA,143.4,167.4,171,24,24.0,Max,UNDER,167.4,2.0,LOSS,-2.0,27.6,False
2344,Missouri,Auburn,152.2,164.2,175,12,12.0,Consider,UNDER,164.2,0.5,LOSS,-0.5,22.8,False
2344,Missouri,Auburn,152.2,168.2,175,16,16.0,Good,UNDER,168.2,1.0,LOSS,-1.0,22.8,False
2344,Missouri,Auburn,152.2,172.2,175,20,20.0,Strong,UNDER,172.2,1.5,LOSS,-1.5,22.8,False
2346,Florida,Alabama,123.8,135.8,192,12,12.0,Consider,UNDER,135.8,0.5,LOSS,-0.5,68.2,False
2346,Florida,Alabama,123.8,139.8,192,16,16.0,Good,UNDER,139.8,1.0,LOSS,-1.0,68.2,False
2346,Florida,Alabama,123.8,143.8,192,20,20.0,Strong,UNDER,143.8,1.5,LOSS,-1.5,68.2,False
2346,Florida,Alabama,123.8,147.8,192,24,24.0,Max,UNDER,147.8,2.0,LOSS,-2.0,68.2,False
2346,Florida,Alabama,123.8,151.8,192,28,28.0,Historic,UNDER,151.8,2.0,LOSS,-2.0,68.2,False
2347,UNLV,San Diego State,147.1,135.1,120,12,12.0,Consider,OVER,135.1,0.5,LOSS,-0.5,27.1,False
2347,UNLV,San Diego State,147.1,131.1,120,16,16.0,Good,OVER,131.1,1.0,LOSS,-1.0,27.1,False
2347,UNLV,San Diego State,147.1,127.1,120,20,20.0,Strong,OVER,127.1,1.5,LOSS,-1.5,27.1,False
2347,UNLV,San Diego State,147.1,123.1,120,24,24.0,Max,OVER,123.1,2.0,LOSS,-2.0,27.1,False
2349,South Florida,Tulane,144.5,156.5,157,12,12.0,Consider,UNDER,156.5,0.5,LOSS,-0.5,12.5,False
2350,Saint Louis,Dayton,138.9,150.9,183,12,12.0,Consider,UNDER,150.9,0.5,LOSS,-0.5,44.1,False
2350,Saint Louis,Dayton,138.9,154.9,183,16,16.0,Good,UNDER,154.9,1.0,LOSS,-1.0,44.1,False
2350,Saint Louis,Dayton,138.9,158.9,183,20,20.0,Strong,UNDER,158.9,1.5,LOSS,-1.5,44.1,False
2350,Saint Louis,Dayton,138.9,162.9,183,24,24.0,Max,UNDER,162.9,2.0,LOSS,-2.0,44.1,False
2350,Saint Louis,Dayton,138.9,166.9,183,28,28.0,Historic,UNDER,166.9,2.0,LOSS,-2.0,44.1,False
2351,VCU,Duquesne,140.3,128.3,128,12,12.0,Consider,OVER,128.3,0.5,LOSS,-0.5,12.3,False
2354,DePaul,St. John's (NY),137.8,149.8,181,12,12.0,Consider,UNDER,149.8,0.5,LOSS,-0.5,43.2,False
2354,DePaul,St. John's (NY),137.8,153.8,181,16,16.0,Good,UNDER,153.8,1.0,LOSS,-1.0,43.2,False
2354,DePaul,St. John's (NY),137.8,157.8,181,20,20.0,Strong,UNDER,157.8,1.5,LOSS,-1.5,43.2,False
2354,DePaul,St. John's (NY),137.8,161.8,181,24,24.0,Max,UNDER,161.8,2.0,LOSS,-2.0,43.2,False
2354,DePaul,St. John's (NY),137.8,165.8,181,28,28.0,Historic,UNDER,165.8,2.0,LOSS,-2.0,43.2,False
2355,DePaul,St. John's (NY),137.8,149.8,181,12,12.0,Consider,UNDER,149.8,0.5,LOSS,-0.5,43.2,False
2355,DePaul,St. John's (NY),137.8,153.8,181,16,16.0,Good,UNDER,153.8,1.0,LOSS,-1.0,43.2,False
2355,DePaul,St. John's (NY),137.8,157.8,181,20,20.0,Strong,UNDER,157.8,1.5,LOSS,-1.5,43.2,False
2355,DePaul,St. John's (NY),137.8,161.8,181,24,24.0,Max,UNDER,161.8,2.0,LOSS,-2.0,43.2,False
2355,DePaul,St. John's (NY),137.8,165.8,181,28,28.0,Historic,UNDER,165.8,2.0,LOSS,-2.0,43.2,False
2357,Northern Illinois,Central Michigan,115.2,127.2,132,12,12.0,Consider,UNDER,127.2,0.5,LOSS,-0.5,16.8,False
2357,Northern Illinois,Central Michigan,115.2,131.2,132,16,16.0,Good,UNDER,131.2,1.0,LOSS,-1.0,16.8,False
2358,Northern Illinois,Central Michigan,115.2,127.2,132,12,12.0,Consider,UNDER,127.2,0.5,LOSS,-0.5,16.8,False
2358,Northern Illinois,Central Michigan,115.2,131.2,132,16,16.0,Good,UNDER,131.2,1.0,LOSS,-1.0,16.8,False
2359,Wyoming,Air Force,120.2,132.2,137,12,12.0,Consider,UNDER,132.2,0.5,LOSS,-0.5,16.8,False
2359,Wyoming,Air Force,120.2,136.2,137,16,16.0,Good,UNDER,136.2,1.0,LOSS,-1.0,16.8,False
2360,Georgia Southern,Texas State,123.6,135.6,142,12,12.0,Consider,UNDER,135.6,0.5,LOSS,-0.5,18.4,False
2360,Georgia Southern,Texas State,123.6,139.6,142,16,16.0,Good,UNDER,139.6,1.0,LOSS,-1.0,18.4,False
2361,Coastal Carolina,South Alabama,121.1,133.1,139,12,12.0,Consider,UNDER,133.1,0.5,LOSS,-0.5,17.9,False
2361,Coastal Carolina,South Alabama,121.1,137.1,139,16,16.0,Good,UNDER,137.1,1.0,LOSS,-1.0,17.9,False
2362,Army,Holy Cross,99.5,111.5,152,12,12.0,Consider,UNDER,111.5,0.5,LOSS,-0.5,52.5,False
2362,Army,Holy Cross,99.5,115.5,152,16,16.0,Good,UNDER,115.5,1.0,LOSS,-1.0,52.5,False
2362,Army,Holy Cross,99.5,119.5,152,20,20.0,Strong,UNDER,119.5,1.5,LOSS,-1.5,52.5,False
2362,Army,Holy Cross,99.5,123.5,152,24,24.0,Max,UNDER,123.5,2.0,LOSS,-2.0,52.5,False
2362,Army,Holy Cross,99.5,127.5,152,28,28.0,Historic,UNDER,127.5,2.0,LOSS,-2.0,52.5,False
2363,Charlotte,East Carolina,124.4,136.4,137,12,12.0,Consider,UNDER,136.4,0.5,LOSS,-0.5,12.6,False
2365,Ball State,Kent State,123.1,135.1,145,12,12.0,Consider,UNDER,135.1,0.5,LOSS,-0.5,21.9,False
2365,Ball State,Kent State,123.1,139.1,145,16,16.0,Good,UNDER,139.1,1.0,LOSS,-1.0,21.9,False
2365,Ball State,Kent State,123.1,143.1,145,20,20.0,Strong,UNDER,143.1,1.5,LOSS,-1.5,21.9,False
2366,Ball State,Kent State,123.1,135.1,145,12,12.0,Consider,UNDER,135.1,0.5,LOSS,-0.5,21.9,False
2366,Ball State,Kent State,123.1,139.1,145,16,16.0,Good,UNDER,139.1,1.0,LOSS,-1.0,21.9,False
2366,Ball State,Kent State,123.1,143.1,145,20,20.0,Strong,UNDER,143.1,1.5,LOSS,-1.5,21.9,False
2367,Bryant,Albany (NY),137.2,149.2,162,12,12.0,Consider,UNDER,149.2,0.5,LOSS,-0.5,24.8,False
2367,Bryant,Albany (NY),137.2,153.2,162,16,16.0,Good,UNDER,153.2,1.0,LOSS,-1.0,24.8,False
2367,Bryant,Albany (NY),137.2,157.2,162,20,20.0,Strong,UNDER,157.2,1.5,LOSS,-1.5,24.8,False
2367,Bryant,Albany (NY),137.2,161.2,162,24,24.0,Max,UNDER,161.2,2.0,LOSS,-2.0,24.8,False
2368,Bryant,Albany (NY),137.2,149.2,162,12,12.0,Consider,UNDER,149.2,0.5,LOSS,-0.5,24.8,False
2368,Bryant,Albany (NY),137.2,153.2,162,16,16.0,Good,UNDER,153.2,1.0,LOSS,-1.0,24.8,False
2368,Bryant,Albany (NY),137.2,157.2,162,20,20.0,Strong,UNDER,157.2,1.5,LOSS,-1.5,24.8,False
2368,Bryant,Albany (NY),137.2,161.2,162,24,24.0,Max,UNDER,161.2,2.0,LOSS,-2.0,24.8,False
2369,Buffalo,Ohio,119.9,131.9,144,12,12.0,Consider,UNDER,131.9,0.5,LOSS,-0.5,24.1,False
2369,Buffalo,Ohio,119.9,135.9,144,16,16.0,Good,UNDER,135.9,1.0,LOSS,-1.0,24.1,False
2369,Buffalo,Ohio,119.9,139.9,144,20,20.0,Strong,UNDER,139.9,1.5,LOSS,-1.5,24.1,False
2369,Buffalo,Ohio,119.9,143.9,144,24,24.0,Max,UNDER,143.9,2.0,LOSS,-2.0,24.1,False
2370,Buffalo,Ohio,119.9,131.9,144,12,12.0,Consider,UNDER,131.9,0.5,LOSS,-0.5,24.1,False
2370,Buffalo,Ohio,119.9,135.9,144,16,16.0,Good,UNDER,135.9,1.0,LOSS,-1.0,24.1,False
2370,Buffalo,Ohio,119.9,139.9,144,20,20.0,Strong,UNDER,139.9,1.5,LOSS,-1.5,24.1,False
2370,Buffalo,Ohio,119.9,143.9,144,24,24.0,Max,UNDER,143.9,2.0,LOSS,-2.0,24.1,False
2371,Clemson,Syracuse,152.7,164.7,165,12,12.0,Consider,UNDER,164.7,0.5,LOSS,-0.5,12.3,False
2372,Cleveland State,IU Indianapolis,111.1,123.1,151,12,12.0,Consider,UNDER,123.1,0.5,LOSS,-0.5,39.9,False
2372,Cleveland State,IU Indianapolis,111.1,127.1,151,16,16.0,Good,UNDER,127.1,1.0,LOSS,-1.0,39.9,False
2372,Cleveland State,IU Indianapolis,111.1,131.1,151,20,20.0,Strong,UNDER,131.1,1.5,LOSS,-1.5,39.9,False
2372,Cleveland State,IU Indianapolis,111.1,135.1,151,24,24.0,Max,UNDER,135.1,2.0,LOSS,-2.0,39.9,False
2372,Cleveland State,IU Indianapolis,111.1,139.1,151,28,28.0,Historic,UNDER,139.1,2.0,LOSS,-2.0,39.9,False
2373,Cleveland State,IU Indianapolis,111.1,123.1,151,12,12.0,Consider,UNDER,123.1,0.5,LOSS,-0.5,39.9,False
2373,Cleveland State,IU Indianapolis,111.1,127.1,151,16,16.0,Good,UNDER,127.1,1.0,LOSS,-1.0,39.9,False
2373,Cleveland State,IU Indianapolis,111.1,131.1,151,20,20.0,Strong,UNDER,131.1,1.5,LOSS,-1.5,39.9,False
2373,Cleveland State,IU Indianapolis,111.1,135.1,151,24,24.0,Max,UNDER,135.1,2.0,LOSS,-2.0,39.9,False
2373,Cleveland State,IU Indianapolis,111.1,139.1,151,28,28.0,Historic,UNDER,139.1,2.0,LOSS,-2.0,39.9,False
2374,Dartmouth,Harvard,113.4,125.4,145,12,12.0,Consider,UNDER,125.4,0.5,LOSS,-0.5,31.6,False
2374,Dartmouth,Harvard,113.4,129.4,145,16,16.0,Good,UNDER,129.4,1.0,LOSS,-1.0,31.6,False
2374,Dartmouth,Harvard,113.4,133.4,145,20,20.0,Strong,UNDER,133.4,1.5,LOSS,-1.5,31.6,False
2374,Dartmouth,Harvard,113.4,137.4,145,24,24.0,Max,UNDER,137.4,2.0,LOSS,-2.0,31.6,False
2374,Dartmouth,Harvard,113.4,141.4,145,28,28.0,Historic,UNDER,141.4,2.0,LOSS,-2.0,31.6,False
2380,Purdue Fort Wayne,Robert Morris,125.7,137.7,141,12,12.0,Consider,UNDER,137.7,0.5,LOSS,-0.5,15.3,False
2382,UMBC,Binghamton,122.3,134.3,143,12,12.0,Consider,UNDER,134.3,0.5,LOSS,-0.5,20.7,False
2382,UMBC,Binghamton,122.3,138.3,143,16,16.0,Good,UNDER,138.3,1.0,LOSS,-1.0,20.7,False
2382,UMBC,Binghamton,122.3,142.3,143,20,20.0,Strong,UNDER,142.3,1.5,LOSS,-1.5,20.7,False
2383,Miami (OH),Toledo,129.2,141.2,160,12,12.0,Consider,UNDER,141.2,0.5,LOSS,-0.5,30.8,False
2383,Miami (OH),Toledo,129.2,145.2,160,16,16.0,Good,UNDER,145.2,1.0,LOSS,-1.0,30.8,False
2383,Miami (OH),Toledo,129.2,149.2,160,20,20.0,Strong,UNDER,149.2,1.5,LOSS,-1.5,30.8,False
2383,Miami (OH),Toledo,129.2,153.2,160,24,24.0,Max,UNDER,153.2,2.0,LOSS,-2.0,30.8,False
2383,Miami (OH),Toledo,129.2,157.2,160,28,28.0,Historic,UNDER,157.2,2.0,LOSS,-2.0,30.8,False
2388,Stetson,Queens (NC),125.6,137.6,154,12,12.0,Consider,UNDER,137.6,0.5,LOSS,-0.5,28.4,False
2388,Stetson,Queens (NC),125.6,141.6,154,16,16.0,Good,UNDER,141.6,1.0,LOSS,-1.0,28.4,False
2388,Stetson,Queens (NC),125.6,145.6,154,20,20.0,Strong,UNDER,145.6,1.5,LOSS,-1.5,28.4,False
2388,Stetson,Queens (NC),125.6,149.6,154,24,24.0,Max,UNDER,149.6,2.0,LOSS,-2.0,28.4,False
2388,Stetson,Queens (NC),125.6,153.6,154,28,28.0,Historic,UNDER,153.6,2.0,LOSS,-2.0,28.4,False
2389,Stetson,Queens (NC),125.6,137.6,154,12,12.0,Consider,UNDER,137.6,0.5,LOSS,-0.5,28.4,False
2389,Stetson,Queens (NC),125.6,141.6,154,16,16.0,Good,UNDER,141.6,1.0,LOSS,-1.0,28.4,False
2389,Stetson,Queens (NC),125.6,145.6,154,20,20.0,Strong,UNDER,145.6,1.5,LOSS,-1.5,28.4,False
2389,Stetson,Queens (NC),125.6,149.6,154,24,24.0,Max,UNDER,149.6,2.0,LOSS,-2.0,28.4,False
2389,Stetson,Queens (NC),125.6,153.6,154,28,28.0,Historic,UNDER,153.6,2.0,LOSS,-2.0,28.4,False
2391,Tulane,Tulsa,138.7,126.7,117,12,12.0,Consider,OVER,126.7,0.5,LOSS,-0.5,21.7,False
2391,Tulane,Tulsa,138.7,122.7,117,16,16.0,Good,OVER,122.7,1.0,LOSS,-1.0,21.7,False
2391,Tulane,Tulsa,138.7,118.7,117,20,20.0,Strong,OVER,118.7,1.5,LOSS,-1.5,21.7,False
2392,Western Michigan,Bowling Green State,114.2,126.2,138,12,12.0,Consider,UNDER,126.2,0.5,LOSS,-0.5,23.8,False
2392,Western Michigan,Bowling Green State,114.2,130.2,138,16,16.0,Good,UNDER,130.2,1.0,LOSS,-1.0,23.8,False
2392,Western Michigan,Bowling Green State,114.2,134.2,138,20,20.0,Strong,UNDER,134.2,1.5,LOSS,-1.5,23.8,False
2395,Austin Peay,North Florida,119.8,131.8,199,12,12.0,Consider,UNDER,131.8,0.5,LOSS,-0.5,79.2,False
2395,Austin Peay,North Florida,119.8,135.8,199,16,16.0,Good,UNDER,135.8,1.0,LOSS,-1.0,79.2,False
2395,Austin Peay,North Florida,119.8,139.8,199,20,20.0,Strong,UNDER,139.8,1.5,LOSS,-1.5,79.2,False
2395,Austin Peay,North Florida,119.8,143.8,199,24,24.0,Max,UNDER,143.8,2.0,LOSS,-2.0,79.2,False
2395,Austin Peay,North Florida,119.8,147.8,199,28,28.0,Historic,UNDER,147.8,2.0,LOSS,-2.0,79.2,False
2396,Colorado State,Boise State,149.9,137.9,114,12,12.0,Consider,OVER,137.9,0.5,LOSS,-0.5,35.9,False
2396,Colorado State,Boise State,149.9,133.9,114,16,16.0,Good,OVER,133.9,1.0,LOSS,-1.0,35.9,False
2396,Colorado State,Boise State,149.9,129.9,114,20,20.0,Strong,OVER,129.9,1.5,LOSS,-1.5,35.9,False
2396,Colorado State,Boise State,149.9,125.9,114,24,24.0,Max,OVER,125.9,2.0,LOSS,-2.0,35.9,False
2396,Colorado State,Boise State,149.9,121.9,114,28,28.0,Historic,OVER,121.9,2.0,LOSS,-2.0,35.9,False
2398,Lipscomb,North Alabama,127.5,139.5,152,12,12.0,Consider,UNDER,139.5,0.5,LOSS,-0.5,24.5,False
2398,Lipscomb,North Alabama,127.5,143.5,152,16,16.0,Good,UNDER,143.5,1.0,LOSS,-1.0,24.5,False
2398,Lipscomb,North Alabama,127.5,147.5,152,20,20.0,Strong,UNDER,147.5,1.5,LOSS,-1.5,24.5,False
2398,Lipscomb,North Alabama,127.5,151.5,152,24,24.0,Max,UNDER,151.5,2.0,LOSS,-2.0,24.5,False
2399,Lipscomb,North Alabama,127.5,139.5,152,12,12.0,Consider,UNDER,139.5,0.5,LOSS,-0.5,24.5,False
2399,Lipscomb,North Alabama,127.5,143.5,152,16,16.0,Good,UNDER,143.5,1.0,LOSS,-1.0,24.5,False
2399,Lipscomb,North Alabama,127.5,147.5,152,20,20.0,Strong,UNDER,147.5,1.5,LOSS,-1.5,24.5,False
2399,Lipscomb,North Alabama,127.5,151.5,152,24,24.0,Max,UNDER,151.5,2.0,LOSS,-2.0,24.5,False
2400,Milwaukee,Detroit Mercy,115.0,127.0,162,12,12.0,Consider,UNDER,127.0,0.5,LOSS,-0.5,47.0,False
2400,Milwaukee,Detroit Mercy,115.0,131.0,162,16,16.0,Good,UNDER,131.0,1.0,LOSS,-1.0,47.0,False
2400,Milwaukee,Detroit Mercy,115.0,135.0,162,20,20.0,Strong,UNDER,135.0,1.5,LOSS,-1.5,47.0,False
2400,Milwaukee,Detroit Mercy,115.0,139.0,162,24,24.0,Max,UNDER,139.0,2.0,LOSS,-2.0,47.0,False
2400,Milwaukee,Detroit Mercy,115.0,143.0,162,28,28.0,Historic,UNDER,143.0,2.0,LOSS,-2.0,47.0,False
2401,Milwaukee,Detroit Mercy,115.0,127.0,162,12,12.0,Consider,UNDER,127.0,0.5,LOSS,-0.5,47.0,False
2401,Milwaukee,Detroit Mercy,115.0,131.0,162,16,16.0,Good,UNDER,131.0,1.0,LOSS,-1.0,47.0,False
2401,Milwaukee,Detroit Mercy,115.0,135.0,162,20,20.0,Strong,UNDER,135.0,1.5,LOSS,-1.5,47.0,False
2401,Milwaukee,Detroit Mercy,115.0,139.0,162,24,24.0,Max,UNDER,139.0,2.0,LOSS,-2.0,47.0,False
2401,Milwaukee,Detroit Mercy,115.0,143.0,162,28,28.0,Historic,UNDER,143.0,2.0,LOSS,-2.0,47.0,False
2405,SMU,South Florida,145.0,133.0,129,12,12.0,Consider,OVER,133.0,0.5,LOSS,-0.5,16.0,False
2405,SMU,South Florida,145.0,129.0,129,16,16.0,Good,OVER,129.0,1.0,PUSH,0.0,16.0,False
2406,Texas State,Old Dominion,123.7,135.7,175,12,12.0,Consider,UNDER,135.7,0.5,LOSS,-0.5,51.3,False
2406,Texas State,Old Dominion,123.7,139.7,175,16,16.0,Good,UNDER,139.7,1.0,LOSS,-1.0,51.3,False
2406,Texas State,Old Dominion,123.7,143.7,175,20,20.0,Strong,UNDER,143.7,1.5,LOSS,-1.5,51.3,False
2406,Texas State,Old Dominion,123.7,147.7,175,24,24.0,Max,UNDER,147.7,2.0,LOSS,-2.0,51.3,False
2406,Texas State,Old Dominion,123.7,151.7,175,28,28.0,Historic,UNDER,151.7,2.0,LOSS,-2.0,51.3,False
2407,Fresno State,New Mexico,117.1,129.1,130,12,12.0,Consider,UNDER,129.1,0.5,LOSS,-0.5,12.9,False
2408,Nevada,San Jose State,134.7,146.7,147,12,12.0,Consider,UNDER,146.7,0.5,LOSS,-0.5,12.3,False
2410,San Diego State,Wyoming,142.2,130.2,113,12,12.0,Consider,OVER,130.2,0.5,LOSS,-0.5,29.2,False
2410,San Diego State,Wyoming,142.2,126.2,113,16,16.0,Good,OVER,126.2,1.0,LOSS,-1.0,29.2,False
2410,San Diego State,Wyoming,142.2,122.2,113,20,20.0,Strong,OVER,122.2,1.5,LOSS,-1.5,29.2,False
2410,San Diego State,Wyoming,142.2,118.2,113,24,24.0,Max,OVER,118.2,2.0,LOSS,-2.0,29.2,False
2410,San Diego State,Wyoming,142.2,114.2,113,28,28.0,Historic,OVER,114.2,2.0,LOSS,-2.0,29.2,False
2414,South Carolina,LSU,132.0,144.0,151,12,12.0,Consider,UNDER,144.0,0.5,LOSS,-0.5,19.0,False
2414,South Carolina,LSU,132.0,148.0,151,16,16.0,Good,UNDER,148.0,1.0,LOSS,-1.0,19.0,False
2416,Iowa,Nebraska,158.2,170.2,183,12,12.0,Consider,UNDER,170.2,0.5,LOSS,-0.5,24.8,False
2416,Iowa,Nebraska,158.2,174.2,183,16,16.0,Good,UNDER,174.2,1.0,LOSS,-1.0,24.8,False
2416,Iowa,Nebraska,158.2,178.2,183,20,20.0,Strong,UNDER,178.2,1.5,LOSS,-1.5,24.8,False
2416,Iowa,Nebraska,158.2,182.2,183,24,24.0,Max,UNDER,182.2,2.0,LOSS,-2.0,24.8,False
2417,Purdue,Wisconsin,161.4,149.4,148,12,12.0,Consider,OVER,149.4,0.5,LOSS,-0.5,13.4,False
2418,UConn,Marquette,168.6,156.6,87,12,12.0,Consider,OVER,156.6,0.5,LOSS,-0.5,81.6,False
2418,UConn,Marquette,168.6,152.6,87,16,16.0,Good,OVER,152.6,1.0,LOSS,-1.0,81.6,False
2418,UConn,Marquette,168.6,148.6,87,20,20.0,Strong,OVER,148.6,1.5,LOSS,-1.5,81.6,False
2418,UConn,Marquette,168.6,144.6,87,24,24.0,Max,OVER,144.6,2.0,LOSS,-2.0,81.6,False
2418,UConn,Marquette,168.6,140.6,87,28,28.0,Historic,OVER,140.6,2.0,LOSS,-2.0,81.6,False
2419,UConn,Marquette,168.6,156.6,87,12,12.0,Consider,OVER,156.6,0.5,LOSS,-0.5,81.6,False
2419,UConn,Marquette,168.6,152.6,87,16,16.0,Good,OVER,152.6,1.0,LOSS,-1.0,81.6,False
2419,UConn,Marquette,168.6,148.6,87,20,20.0,Strong,OVER,148.6,1.5,LOSS,-1.5,81.6,False
2419,UConn,Marquette,168.6,144.6,87,24,24.0,Max,OVER,144.6,2.0,LOSS,-2.0,81.6,False
2419,UConn,Marquette,168.6,140.6,87,28,28.0,Historic,OVER,140.6,2.0,LOSS,-2.0,81.6,False
2420,NC State,Notre Dame,121.1,109.1,106,12,12.0,Consider,OVER,109.1,0.5,LOSS,-0.5,15.1,False
2422,Creighton,Georgetown,143.3,131.3,101,12,12.0,Consider,OVER,131.3,0.5,LOSS,-0.5,42.3,False
2422,Creighton,Georgetown,143.3,127.3,101,16,16.0,Good,OVER,127.3,1.0,LOSS,-1.0,42.3,False
2422,Creighton,Georgetown,143.3,123.3,101,20,20.0,Strong,OVER,123.3,1.5,LOSS,-1.5,42.3,False
2422,Creighton,Georgetown,143.3,119.3,101,24,24.0,Max,OVER,119.3,2.0,LOSS,-2.0,42.3,False
2422,Creighton,Georgetown,143.3,115.3,101,28,28.0,Historic,OVER,115.3,2.0,LOSS,-2.0,42.3,False
2424,Indiana,Michigan State,148.7,136.7,129,12,12.0,Consider,OVER,136.7,0.5,LOSS,-0.5,19.7,False
2424,Indiana,Michigan State,148.7,132.7,129,16,16.0,Good,OVER,132.7,1.0,LOSS,-1.0,19.7,False
2429,College of Charleston,Monmouth,119.5,131.5,142,12,12.0,Consider,UNDER,131.5,0.5,LOSS,-0.5,22.5,False
2429,College of Charleston,Monmouth,119.5,135.5,142,16,16.0,Good,UNDER,135.5,1.0,LOSS,-1.0,22.5,False
2429,College of Charleston,Monmouth,119.5,139.5,142,20,20.0,Strong,UNDER,139.5,1.5,LOSS,-1.5,22.5,False
2430,Marshall,Old Dominion,124.9,136.9,146,12,12.0,Consider,UNDER,136.9,0.5,LOSS,-0.5,21.1,False
2430,Marshall,Old Dominion,124.9,140.9,146,16,16.0,Good,UNDER,140.9,1.0,LOSS,-1.0,21.1,False
2430,Marshall,Old Dominion,124.9,144.9,146,20,20.0,Strong,UNDER,144.9,1.5,LOSS,-1.5,21.1,False
2432,UNC Asheville,Longwood,130.4,142.4,144,12,12.0,Consider,UNDER,142.4,0.5,LOSS,-0.5,13.6,False
2434,Oral Roberts,North Dakota,120.2,132.2,159,12,12.0,Consider,UNDER,132.2,0.5,LOSS,-0.5,38.8,False
2434,Oral Roberts,North Dakota,120.2,136.2,159,16,16.0,Good,UNDER,136.2,1.0,LOSS,-1.0,38.8,False
2434,Oral Roberts,North Dakota,120.2,140.2,159,20,20.0,Strong,UNDER,140.2,1.5,LOSS,-1.5,38.8,False
2434,Oral Roberts,North Dakota,120.2,144.2,159,24,24.0,Max,UNDER,144.2,2.0,LOSS,-2.0,38.8,False
2434,Oral Roberts,North Dakota,120.2,148.2,159,28,28.0,Historic,UNDER,148.2,2.0,LOSS,-2.0,38.8,False
2439,Rutgers,Ohio State,145.0,133.0,124,12,12.0,Consider,OVER,133.0,0.5,LOSS,-0.5,21.0,False
2439,Rutgers,Ohio State,145.0,129.0,124,16,16.0,Good,OVER,129.0,1.0,LOSS,-1.0,21.0,False
2439,Rutgers,Ohio State,145.0,125.0,124,20,20.0,Strong,OVER,125.0,1.5,LOSS,-1.5,21.0,False
2440,Stetson,Austin Peay,119.9,131.9,185,12,12.0,Consider,UNDER,131.9,0.5,LOSS,-0.5,65.1,False
