game_id,date,team,period,estimated_pull_time,time_remaining_seconds,score_differential,trailing_goals,outcome,empty_net_goal_time
2023021103,2024-03-21,OTT,3,03:13,193,3,3,no_tie,18:32
2023021107,2024-03-21,SEA,3,01:57,117,2,2,no_tie,19:48
2023021118,2024-03-23,EDM,3,01:58,118,3,3,no_tie,19:47
2023021120,2024-03-23,CGY,3,02:55,175,3,3,tie_game,18:50
2023021126,2024-03-24,NYI,3,05:52,352,4,4,no_tie,15:53
2023021128,2024-03-24,EDM,3,02:23,143,2,2,no_tie,19:22
2023021129,2024-03-24,PHI,3,02:57,177,3,3,no_tie,18:48
2023021130,2024-03-24,ARI,3,03:15,195,2,2,no_tie,18:30
2023021132,2024-03-24,CGY,3,02:30,150,2,2,no_tie,19:15
2023021132,2024-03-24,CGY,3,01:47,107,3,3,no_tie,19:58
2023021085,2024-03-19,NYR,3,01:54,114,2,2,no_tie,19:51
2023021087,2024-03-19,NYI,3,05:23,323,3,3,no_tie,16:22
2023021093,2024-03-19,BUF,3,03:36,216,2,2,tie_game,18:09
2023021094,2024-03-19,VGK,3,02:54,174,2,2,no_tie,18:51
2023021098,2024-03-21,BOS,3,03:48,228,2,2,no_tie,17:57
2023021098,2024-03-21,BOS,3,02:37,157,3,3,no_tie,19:08
2023021100,2024-03-21,NYI,3,05:30,330,3,3,no_tie,16:15
2023021102,2024-03-21,WPG,3,02:34,154,3,3,no_tie,19:11
2023021103,2024-03-21,OTT,3,03:13,193,3,3,no_tie,18:32
2023021107,2024-03-21,SEA,3,01:57,117,2,2,no_tie,19:48
2023021118,2024-03-23,EDM,3,01:58,118,3,3,no_tie,19:47
2023021120,2024-03-23,CGY,3,02:55,175,3,3,tie_game,18:50
2023021126,2024-03-24,NYI,3,05:52,352,4,4,no_tie,15:53
2023021128,2024-03-24,EDM,3,02:23,143,2,2,no_tie,19:22
2023021129,2024-03-24,PHI,3,02:57,177,3,3,no_tie,18:48
2023021130,2024-03-24,ARI,3,03:15,195,2,2,no_tie,18:30
2023021132,2024-03-24,CGY,3,02:30,150,2,2,no_tie,19:15
2023021132,2024-03-24,CGY,3,01:47,107,3,3,no_tie,19:58
2023021098,2024-03-21,BOS,3,03:48,228,2,2,no_tie,17:57
2023021098,2024-03-21,BOS,3,02:37,157,3,3,no_tie,19:08
2023021100,2024-03-21,NYI,3,05:30,330,3,3,no_tie,16:15
2023021102,2024-03-21,WPG,3,02:34,154,3,3,no_tie,19:11
2023021103,2024-03-21,OTT,3,03:13,193,3,3,no_tie,18:32
2023021107,2024-03-21,SEA,3,01:57,117,2,2,no_tie,19:48
2023021118,2024-03-23,EDM,3,01:58,118,3,3,no_tie,19:47
2023021120,2024-03-23,CGY,3,02:55,175,3,3,tie_game,18:50
2023021126,2024-03-24,NYI,3,05:52,352,4,4,no_tie,15:53
2023021128,2024-03-24,EDM,3,02:23,143,2,2,no_tie,19:22
2023021129,2024-03-24,PHI,3,02:57,177,3,3,no_tie,18:48
2023021130,2024-03-24,ARI,3,03:15,195,2,2,no_tie,18:30
2023021132,2024-03-24,CGY,3,02:30,150,2,2,no_tie,19:15
2023021132,2024-03-24,CGY,3,01:47,107,3,3,no_tie,19:58
2023021138,2024-03-26,CAR,3,03:41,221,2,2,no_tie,18:04
2023021138,2024-03-26,CAR,3,02:08,128,3,3,no_tie,19:37
2023021139,2024-03-26,TOR,3,02:54,174,3,3,no_tie,18:51
2023021098,2024-03-21,BOS,3,03:48,228,2,2,no_tie,17:57
2023021098,2024-03-21,BOS,3,02:37,157,3,3,no_tie,19:08
2023021100,2024-03-21,NYI,3,05:30,330,3,3,no_tie,16:15
2023021102,2024-03-21,WPG,3,02:34,154,3,3,no_tie,19:11
2023021103,2024-03-21,OTT,3,03:13,193,3,3,no_tie,18:32
2023021107,2024-03-21,SEA,3,01:57,117,2,2,no_tie,19:48
2023021118,2024-03-23,EDM,3,01:58,118,3,3,no_tie,19:47
2023021120,2024-03-23,CGY,3,02:55,175,3,3,tie_game,18:50
2023021126,2024-03-24,NYI,3,05:52,352,4,4,no_tie,15:53
2023021128,2024-03-24,EDM,3,02:23,143,2,2,no_tie,19:22
2023021129,2024-03-24,PHI,3,02:57,177,3,3,no_tie,18:48
2023021130,2024-03-24,ARI,3,03:15,195,2,2,no_tie,18:30
2023021132,2024-03-24,CGY,3,02:30,150,2,2,no_tie,19:15
2023021132,2024-03-24,CGY,3,01:47,107,3,3,no_tie,19:58
2023021138,2024-03-26,CAR,3,03:41,221,2,2,no_tie,18:04
2023021138,2024-03-26,CAR,3,02:08,128,3,3,no_tie,19:37
2023021139,2024-03-26,TOR,3,02:54,174,3,3,no_tie,18:51
2023021148,2024-03-27,BUF,3,05:02,302,4,4,no_tie,16:43
2023021149,2024-03-27,BOS,3,02:12,132,2,2,no_tie,19:33
2023021118,2024-03-23,EDM,3,01:58,118,3,3,no_tie,19:47
2023021120,2024-03-23,CGY,3,02:55,175,3,3,tie_game,18:50
2023021126,2024-03-24,NYI,3,05:52,352,4,4,no_tie,15:53
2023021128,2024-03-24,EDM,3,02:23,143,2,2,no_tie,19:22
2023021129,2024-03-24,PHI,3,02:57,177,3,3,no_tie,18:48
2023021130,2024-03-24,ARI,3,03:15,195,2,2,no_tie,18:30
2023021132,2024-03-24,CGY,3,02:30,150,2,2,no_tie,19:15
2023021132,2024-03-24,CGY,3,01:47,107,3,3,no_tie,19:58
2023021138,2024-03-26,CAR,3,03:41,221,2,2,no_tie,18:04
2023021138,2024-03-26,CAR,3,02:08,128,3,3,no_tie,19:37
2023021139,2024-03-26,TOR,3,02:54,174,3,3,no_tie,18:51
2023021148,2024-03-27,BUF,3,05:02,302,4,4,no_tie,16:43
2023021149,2024-03-27,BOS,3,02:12,132,2,2,no_tie,19:33
2023021152,2024-03-28,PHI,3,04:40,280,3,3,tie_game,17:05
2023021152,2024-03-28,PHI,3,01:49,109,3,3,no_tie,19:56
2023021156,2024-03-28,SJS,3,02:39,159,2,2,no_tie,19:06
2023021157,2024-03-28,CGY,3,03:00,180,2,2,no_tie,18:45
2023021158,2024-03-28,WPG,3,03:30,210,2,2,no_tie,18:15
2023021158,2024-03-28,WPG,3,02:19,139,3,3,no_tie,19:26
2023021160,2024-03-28,LAK,3,02:26,146,3,3,no_tie,19:19
2023021161,2024-03-28,NSH,3,07:48,468,4,4,tie_game,13:57
2023021161,2024-03-28,NSH,3,03:17,197,4,4,no_tie,18:28
2023021163,2024-03-28,VAN,3,03:48,228,2,2,no_tie,17:57
2023021118,2024-03-23,EDM,3,01:58,118,3,3,no_tie,19:47
2023021120,2024-03-23,CGY,3,02:55,175,3,3,tie_game,18:50
2023021126,2024-03-24,NYI,3,05:52,352,4,4,no_tie,15:53
2023021128,2024-03-24,EDM,3,02:23,143,2,2,no_tie,19:22
2023021129,2024-03-24,PHI,3,02:57,177,3,3,no_tie,18:48
2023021130,2024-03-24,ARI,3,03:15,195,2,2,no_tie,18:30
2023021132,2024-03-24,CGY,3,02:30,150,2,2,no_tie,19:15
2023021132,2024-03-24,CGY,3,01:47,107,3,3,no_tie,19:58
2023021138,2024-03-26,CAR,3,03:41,221,2,2,no_tie,18:04
2023021138,2024-03-26,CAR,3,02:08,128,3,3,no_tie,19:37
2023021139,2024-03-26,TOR,3,02:54,174,3,3,no_tie,18:51
2023021148,2024-03-27,BUF,3,05:02,302,4,4,no_tie,16:43
2023021149,2024-03-27,BOS,3,02:12,132,2,2,no_tie,19:33
2023021152,2024-03-28,PHI,3,04:40,280,3,3,tie_game,17:05
2023021152,2024-03-28,PHI,3,01:49,109,3,3,no_tie,19:56
2023021156,2024-03-28,SJS,3,02:39,159,2,2,no_tie,19:06
2023021157,2024-03-28,CGY,3,03:00,180,2,2,no_tie,18:45
2023021158,2024-03-28,WPG,3,03:30,210,2,2,no_tie,18:15
2023021158,2024-03-28,WPG,3,02:19,139,3,3,no_tie,19:26
2023021160,2024-03-28,LAK,3,02:26,146,3,3,no_tie,19:19
2023021161,2024-03-28,NSH,3,07:48,468,4,4,tie_game,13:57
2023021161,2024-03-28,NSH,3,03:17,197,4,4,no_tie,18:28
2023021163,2024-03-28,VAN,3,03:48,228,2,2,no_tie,17:57
2023021164,2024-03-29,NJD,3,02:23,143,2,2,no_tie,19:22
2023021164,2024-03-29,NJD,3,01:51,111,3,3,no_tie,19:54
2023021126,2024-03-24,NYI,3,05:52,352,4,4,no_tie,15:53
2023021128,2024-03-24,EDM,3,02:23,143,2,2,no_tie,19:22
2023021129,2024-03-24,PHI,3,02:57,177,3,3,no_tie,18:48
2023021130,2024-03-24,ARI,3,03:15,195,2,2,no_tie,18:30
2023021132,2024-03-24,CGY,3,02:30,150,2,2,no_tie,19:15
2023021132,2024-03-24,CGY,3,01:47,107,3,3,no_tie,19:58
2023021138,2024-03-26,CAR,3,03:41,221,2,2,no_tie,18:04
2023021138,2024-03-26,CAR,3,02:08,128,3,3,no_tie,19:37
2023021139,2024-03-26,TOR,3,02:54,174,3,3,no_tie,18:51
2023021148,2024-03-27,BUF,3,05:02,302,4,4,no_tie,16:43
2023021149,2024-03-27,BOS,3,02:12,132,2,2,no_tie,19:33
2023021152,2024-03-28,PHI,3,04:40,280,3,3,tie_game,17:05
2023021152,2024-03-28,PHI,3,01:49,109,3,3,no_tie,19:56
2023021156,2024-03-28,SJS,3,02:39,159,2,2,no_tie,19:06
2023021157,2024-03-28,CGY,3,03:00,180,2,2,no_tie,18:45
2023021158,2024-03-28,WPG,3,03:30,210,2,2,no_tie,18:15
2023021158,2024-03-28,WPG,3,02:19,139,3,3,no_tie,19:26
2023021160,2024-03-28,LAK,3,02:26,146,3,3,no_tie,19:19
2023021161,2024-03-28,NSH,3,07:48,468,4,4,tie_game,13:57
2023021161,2024-03-28,NSH,3,03:17,197,4,4,no_tie,18:28
2023021163,2024-03-28,VAN,3,03:48,228,2,2,no_tie,17:57
2023021164,2024-03-29,NJD,3,02:23,143,2,2,no_tie,19:22
2023021164,2024-03-29,NJD,3,01:51,111,3,3,no_tie,19:54
2023021166,2024-03-30,MIN,4,18:15,1095,1,1,no_tie,03:30
2023021168,2024-03-30,ARI,3,04:10,250,2,2,no_tie,17:35
2023021168,2024-03-30,ARI,3,02:00,120,3,3,no_tie,19:45
2023021169,2024-03-30,NSH,3,05:35,335,3,3,no_tie,16:10
2023021172,2024-03-30,MTL,3,04:33,273,3,3,no_tie,17:12
2023021174,2024-03-30,NYI,3,04:31,271,3,3,no_tie,17:14
2023021177,2024-03-30,STL,3,04:58,298,4,4,no_tie,16:47
2023021179,2024-03-30,SEA,3,03:02,182,3,3,no_tie,18:43
2023021138,2024-03-26,CAR,3,03:41,221,2,2,no_tie,18:04
2023021138,2024-03-26,CAR,3,02:08,128,3,3,no_tie,19:37
2023021139,2024-03-26,TOR,3,02:54,174,3,3,no_tie,18:51
2023021148,2024-03-27,BUF,3,05:02,302,4,4,no_tie,16:43
2023021149,2024-03-27,BOS,3,02:12,132,2,2,no_tie,19:33
2023021152,2024-03-28,PHI,3,04:40,280,3,3,tie_game,17:05
2023021152,2024-03-28,PHI,3,01:49,109,3,3,no_tie,19:56
2023021156,2024-03-28,SJS,3,02:39,159,2,2,no_tie,19:06
2023021157,2024-03-28,CGY,3,03:00,180,2,2,no_tie,18:45
2023021158,2024-03-28,WPG,3,03:30,210,2,2,no_tie,18:15
2023021158,2024-03-28,WPG,3,02:19,139,3,3,no_tie,19:26
2023021160,2024-03-28,LAK,3,02:26,146,3,3,no_tie,19:19
2023021161,2024-03-28,NSH,3,07:48,468,4,4,tie_game,13:57
2023021161,2024-03-28,NSH,3,03:17,197,4,4,no_tie,18:28
2023021163,2024-03-28,VAN,3,03:48,228,2,2,no_tie,17:57
2023021164,2024-03-29,NJD,3,02:23,143,2,2,no_tie,19:22
2023021164,2024-03-29,NJD,3,01:51,111,3,3,no_tie,19:54
2023021166,2024-03-30,MIN,4,18:15,1095,1,1,no_tie,03:30
2023021168,2024-03-30,ARI,3,04:10,250,2,2,no_tie,17:35
2023021168,2024-03-30,ARI,3,02:00,120,3,3,no_tie,19:45
2023021169,2024-03-30,NSH,3,05:35,335,3,3,no_tie,16:10
2023021172,2024-03-30,MTL,3,04:33,273,3,3,no_tie,17:12
2023021174,2024-03-30,NYI,3,04:31,271,3,3,no_tie,17:14
2023021177,2024-03-30,STL,3,04:58,298,4,4,no_tie,16:47
2023021179,2024-03-30,SEA,3,03:02,182,3,3,no_tie,18:43
2023021138,2024-03-26,CAR,3,03:41,221,2,2,no_tie,18:04
2023021138,2024-03-26,CAR,3,02:08,128,3,3,no_tie,19:37
2023021139,2024-03-26,TOR,3,02:54,174,3,3,no_tie,18:51
2023021148,2024-03-27,BUF,3,05:02,302,4,4,no_tie,16:43
2023021149,2024-03-27,BOS,3,02:12,132,2,2,no_tie,19:33
2023021152,2024-03-28,PHI,3,04:40,280,3,3,tie_game,17:05
2023021152,2024-03-28,PHI,3,01:49,109,3,3,no_tie,19:56
2023021156,2024-03-28,SJS,3,02:39,159,2,2,no_tie,19:06
2023021157,2024-03-28,CGY,3,03:00,180,2,2,no_tie,18:45
2023021158,2024-03-28,WPG,3,03:30,210,2,2,no_tie,18:15
2023021158,2024-03-28,WPG,3,02:19,139,3,3,no_tie,19:26
2023021160,2024-03-28,LAK,3,02:26,146,3,3,no_tie,19:19
2023021161,2024-03-28,NSH,3,07:48,468,4,4,tie_game,13:57
2023021161,2024-03-28,NSH,3,03:17,197,4,4,no_tie,18:28
2023021163,2024-03-28,VAN,3,03:48,228,2,2,no_tie,17:57
2023021164,2024-03-29,NJD,3,02:23,143,2,2,no_tie,19:22
2023021164,2024-03-29,NJD,3,01:51,111,3,3,no_tie,19:54
2023021166,2024-03-30,MIN,4,18:15,1095,1,1,no_tie,03:30
2023021168,2024-03-30,ARI,3,04:10,250,2,2,no_tie,17:35
2023021168,2024-03-30,ARI,3,02:00,120,3,3,no_tie,19:45
2023021169,2024-03-30,NSH,3,05:35,335,3,3,no_tie,16:10
2023021172,2024-03-30,MTL,3,04:33,273,3,3,no_tie,17:12
2023021174,2024-03-30,NYI,3,04:31,271,3,3,no_tie,17:14
2023021177,2024-03-30,STL,3,04:58,298,4,4,no_tie,16:47
2023021179,2024-03-30,SEA,3,03:02,182,3,3,no_tie,18:43
2023021181,2024-04-01,COL,3,03:18,198,3,3,no_tie,18:27
2023021182,2024-04-01,NYR,3,03:56,236,2,2,no_tie,17:49
2023021182,2024-04-01,NYR,3,02:30,150,3,3,no_tie,19:15
2023021184,2024-04-01,TBL,3,02:48,168,2,2,no_tie,18:57
2023021185,2024-04-01,FLA,3,02:31,151,2,2,no_tie,19:14
2023021188,2024-04-01,SJS,3,01:53,113,2,2,no_tie,19:52
2023021148,2024-03-27,BUF,3,05:02,302,4,4,no_tie,16:43
2023021149,2024-03-27,BOS,3,02:12,132,2,2,no_tie,19:33
2023021152,2024-03-28,PHI,3,04:40,280,3,3,tie_game,17:05
2023021152,2024-03-28,PHI,3,01:49,109,3,3,no_tie,19:56
2023021156,2024-03-28,SJS,3,02:39,159,2,2,no_tie,19:06
2023021157,2024-03-28,CGY,3,03:00,180,2,2,no_tie,18:45
2023021158,2024-03-28,WPG,3,03:30,210,2,2,no_tie,18:15
2023021158,2024-03-28,WPG,3,02:19,139,3,3,no_tie,19:26
2023021160,2024-03-28,LAK,3,02:26,146,3,3,no_tie,19:19
2023021161,2024-03-28,NSH,3,07:48,468,4,4,tie_game,13:57
2023021161,2024-03-28,NSH,3,03:17,197,4,4,no_tie,18:28
2023021163,2024-03-28,VAN,3,03:48,228,2,2,no_tie,17:57
2023021164,2024-03-29,NJD,3,02:23,143,2,2,no_tie,19:22
2023021164,2024-03-29,NJD,3,01:51,111,3,3,no_tie,19:54
2023021166,2024-03-30,MIN,4,18:15,1095,1,1,no_tie,03:30
2023021168,2024-03-30,ARI,3,04:10,250,2,2,no_tie,17:35
2023021168,2024-03-30,ARI,3,02:00,120,3,3,no_tie,19:45
2023021169,2024-03-30,NSH,3,05:35,335,3,3,no_tie,16:10
2023021172,2024-03-30,MTL,3,04:33,273,3,3,no_tie,17:12
2023021174,2024-03-30,NYI,3,04:31,271,3,3,no_tie,17:14
2023021177,2024-03-30,STL,3,04:58,298,4,4,no_tie,16:47
2023021179,2024-03-30,SEA,3,03:02,182,3,3,no_tie,18:43
2023021181,2024-04-01,COL,3,03:18,198,3,3,no_tie,18:27
2023021182,2024-04-01,NYR,3,03:56,236,2,2,no_tie,17:49
2023021182,2024-04-01,NYR,3,02:30,150,3,3,no_tie,19:15
2023021184,2024-04-01,TBL,3,02:48,168,2,2,no_tie,18:57
2023021185,2024-04-01,FLA,3,02:31,151,2,2,no_tie,19:14
2023021188,2024-04-01,SJS,3,01:53,113,2,2,no_tie,19:52
2023021191,2024-04-02,NJD,3,04:38,278,3,3,no_tie,17:07
2023021194,2024-04-02,NSH,3,03:09,189,3,3,no_tie,18:36
2023021152,2024-03-28,PHI,3,04:40,280,3,3,tie_game,17:05
2023021152,2024-03-28,PHI,3,01:49,109,3,3,no_tie,19:56
2023021156,2024-03-28,SJS,3,02:39,159,2,2,no_tie,19:06
2023021157,2024-03-28,CGY,3,03:00,180,2,2,no_tie,18:45
2023021158,2024-03-28,WPG,3,03:30,210,2,2,no_tie,18:15
2023021158,2024-03-28,WPG,3,02:19,139,3,3,no_tie,19:26
2023021160,2024-03-28,LAK,3,02:26,146,3,3,no_tie,19:19
2023021161,2024-03-28,NSH,3,07:48,468,4,4,tie_game,13:57
2023021161,2024-03-28,NSH,3,03:17,197,4,4,no_tie,18:28
2023021163,2024-03-28,VAN,3,03:48,228,2,2,no_tie,17:57
2023021164,2024-03-29,NJD,3,02:23,143,2,2,no_tie,19:22
2023021164,2024-03-29,NJD,3,01:51,111,3,3,no_tie,19:54
2023021166,2024-03-30,MIN,4,18:15,1095,1,1,no_tie,03:30
2023021168,2024-03-30,ARI,3,04:10,250,2,2,no_tie,17:35
2023021168,2024-03-30,ARI,3,02:00,120,3,3,no_tie,19:45
2023021169,2024-03-30,NSH,3,05:35,335,3,3,no_tie,16:10
2023021172,2024-03-30,MTL,3,04:33,273,3,3,no_tie,17:12
2023021174,2024-03-30,NYI,3,04:31,271,3,3,no_tie,17:14
2023021177,2024-03-30,STL,3,04:58,298,4,4,no_tie,16:47
2023021179,2024-03-30,SEA,3,03:02,182,3,3,no_tie,18:43
2023021181,2024-04-01,COL,3,03:18,198,3,3,no_tie,18:27
2023021182,2024-04-01,NYR,3,03:56,236,2,2,no_tie,17:49
2023021182,2024-04-01,NYR,3,02:30,150,3,3,no_tie,19:15
2023021184,2024-04-01,TBL,3,02:48,168,2,2,no_tie,18:57
2023021185,2024-04-01,FLA,3,02:31,151,2,2,no_tie,19:14
2023021188,2024-04-01,SJS,3,01:53,113,2,2,no_tie,19:52
2023021191,2024-04-02,NJD,3,04:38,278,3,3,no_tie,17:07
2023021194,2024-04-02,NSH,3,03:09,189,3,3,no_tie,18:36
2023021164,2024-03-29,NJD,3,02:23,143,2,2,no_tie,19:22
2023021164,2024-03-29,NJD,3,01:51,111,3,3,no_tie,19:54
2023021166,2024-03-30,MIN,4,18:15,1095,1,1,no_tie,03:30
2023021168,2024-03-30,ARI,3,04:10,250,2,2,no_tie,17:35
2023021168,2024-03-30,ARI,3,02:00,120,3,3,no_tie,19:45
2023021169,2024-03-30,NSH,3,05:35,335,3,3,no_tie,16:10
2023021172,2024-03-30,MTL,3,04:33,273,3,3,no_tie,17:12
2023021174,2024-03-30,NYI,3,04:31,271,3,3,no_tie,17:14
2023021177,2024-03-30,STL,3,04:58,298,4,4,no_tie,16:47
2023021179,2024-03-30,SEA,3,03:02,182,3,3,no_tie,18:43
2023021181,2024-04-01,COL,3,03:18,198,3,3,no_tie,18:27
2023021182,2024-04-01,NYR,3,03:56,236,2,2,no_tie,17:49
2023021182,2024-04-01,NYR,3,02:30,150,3,3,no_tie,19:15
2023021184,2024-04-01,TBL,3,02:48,168,2,2,no_tie,18:57
2023021185,2024-04-01,FLA,3,02:31,151,2,2,no_tie,19:14
2023021188,2024-04-01,SJS,3,01:53,113,2,2,no_tie,19:52
2023021191,2024-04-02,NJD,3,04:38,278,3,3,no_tie,17:07
2023021194,2024-04-02,NSH,3,03:09,189,3,3,no_tie,18:36
2023021202,2024-04-04,CAR,3,03:56,236,3,3,no_tie,17:49
2023021203,2024-04-04,CBJ,3,02:23,143,2,2,no_tie,19:22
2023021204,2024-04-04,MTL,3,02:39,159,3,3,no_tie,19:06
2023021206,2024-04-04,WSH,3,04:22,262,3,3,no_tie,17:23
2023021207,2024-04-04,MIN,3,03:13,193,3,3,no_tie,18:32
2023021208,2024-04-04,STL,3,03:29,209,2,2,no_tie,18:16
2023021208,2024-04-04,STL,3,02:22,142,3,3,no_tie,19:23
2023021209,2024-04-04,CGY,3,02:49,169,3,3,no_tie,18:56
2023021166,2024-03-30,MIN,4,18:15,1095,1,1,no_tie,03:30
2023021168,2024-03-30,ARI,3,04:10,250,2,2,no_tie,17:35
2023021168,2024-03-30,ARI,3,02:00,120,3,3,no_tie,19:45
2023021169,2024-03-30,NSH,3,05:35,335,3,3,no_tie,16:10
2023021172,2024-03-30,MTL,3,04:33,273,3,3,no_tie,17:12
2023021174,2024-03-30,NYI,3,04:31,271,3,3,no_tie,17:14
2023021177,2024-03-30,STL,3,04:58,298,4,4,no_tie,16:47
2023021179,2024-03-30,SEA,3,03:02,182,3,3,no_tie,18:43
2023021181,2024-04-01,COL,3,03:18,198,3,3,no_tie,18:27
2023021182,2024-04-01,NYR,3,03:56,236,2,2,no_tie,17:49
2023021182,2024-04-01,NYR,3,02:30,150,3,3,no_tie,19:15
2023021184,2024-04-01,TBL,3,02:48,168,2,2,no_tie,18:57
2023021185,2024-04-01,FLA,3,02:31,151,2,2,no_tie,19:14
2023021188,2024-04-01,SJS,3,01:53,113,2,2,no_tie,19:52
2023021191,2024-04-02,NJD,3,04:38,278,3,3,no_tie,17:07
2023021194,2024-04-02,NSH,3,03:09,189,3,3,no_tie,18:36
2023021202,2024-04-04,CAR,3,03:56,236,3,3,no_tie,17:49
2023021203,2024-04-04,CBJ,3,02:23,143,2,2,no_tie,19:22
2023021204,2024-04-04,MTL,3,02:39,159,3,3,no_tie,19:06
2023021206,2024-04-04,WSH,3,04:22,262,3,3,no_tie,17:23
2023021207,2024-04-04,MIN,3,03:13,193,3,3,no_tie,18:32
2023021208,2024-04-04,STL,3,03:29,209,2,2,no_tie,18:16
2023021208,2024-04-04,STL,3,02:22,142,3,3,no_tie,19:23
2023021209,2024-04-04,CGY,3,02:49,169,3,3,no_tie,18:56
2023021212,2024-04-05,WSH,3,01:50,110,2,2,no_tie,19:55
2023021216,2024-04-05,VGK,3,04:20,260,3,3,no_tie,17:25
2023021181,2024-04-01,COL,3,03:18,198,3,3,no_tie,18:27
2023021182,2024-04-01,NYR,3,03:56,236,2,2,no_tie,17:49
2023021182,2024-04-01,NYR,3,02:30,150,3,3,no_tie,19:15
2023021184,2024-04-01,TBL,3,02:48,168,2,2,no_tie,18:57
2023021185,2024-04-01,FLA,3,02:31,151,2,2,no_tie,19:14
2023021188,2024-04-01,SJS,3,01:53,113,2,2,no_tie,19:52
2023021191,2024-04-02,NJD,3,04:38,278,3,3,no_tie,17:07
2023021194,2024-04-02,NSH,3,03:09,189,3,3,no_tie,18:36
2023021202,2024-04-04,CAR,3,03:56,236,3,3,no_tie,17:49
2023021203,2024-04-04,CBJ,3,02:23,143,2,2,no_tie,19:22
2023021204,2024-04-04,MTL,3,02:39,159,3,3,no_tie,19:06
2023021206,2024-04-04,WSH,3,04:22,262,3,3,no_tie,17:23
2023021207,2024-04-04,MIN,3,03:13,193,3,3,no_tie,18:32
2023021208,2024-04-04,STL,3,03:29,209,2,2,no_tie,18:16
2023021208,2024-04-04,STL,3,02:22,142,3,3,no_tie,19:23
2023021209,2024-04-04,CGY,3,02:49,169,3,3,no_tie,18:56
2023021212,2024-04-05,WSH,3,01:50,110,2,2,no_tie,19:55
2023021216,2024-04-05,VGK,3,04:20,260,3,3,no_tie,17:25
2023021225,2024-04-06,NSH,3,03:04,184,2,2,no_tie,18:41
2023021226,2024-04-06,CGY,3,02:28,148,2,2,no_tie,19:17
2023021181,2024-04-01,COL,3,03:18,198,3,3,no_tie,18:27
2023021182,2024-04-01,NYR,3,03:56,236,2,2,no_tie,17:49
2023021182,2024-04-01,NYR,3,02:30,150,3,3,no_tie,19:15
2023021184,2024-04-01,TBL,3,02:48,168,2,2,no_tie,18:57
2023021185,2024-04-01,FLA,3,02:31,151,2,2,no_tie,19:14
2023021188,2024-04-01,SJS,3,01:53,113,2,2,no_tie,19:52
2023021191,2024-04-02,NJD,3,04:38,278,3,3,no_tie,17:07
2023021194,2024-04-02,NSH,3,03:09,189,3,3,no_tie,18:36
2023021202,2024-04-04,CAR,3,03:56,236,3,3,no_tie,17:49
2023021203,2024-04-04,CBJ,3,02:23,143,2,2,no_tie,19:22
2023021204,2024-04-04,MTL,3,02:39,159,3,3,no_tie,19:06
2023021206,2024-04-04,WSH,3,04:22,262,3,3,no_tie,17:23
2023021207,2024-04-04,MIN,3,03:13,193,3,3,no_tie,18:32
2023021208,2024-04-04,STL,3,03:29,209,2,2,no_tie,18:16
2023021208,2024-04-04,STL,3,02:22,142,3,3,no_tie,19:23
2023021209,2024-04-04,CGY,3,02:49,169,3,3,no_tie,18:56
2023021212,2024-04-05,WSH,3,01:50,110,2,2,no_tie,19:55
2023021216,2024-04-05,VGK,3,04:20,260,3,3,no_tie,17:25
2023021225,2024-04-06,NSH,3,03:04,184,2,2,no_tie,18:41
2023021226,2024-04-06,CGY,3,02:28,148,2,2,no_tie,19:17
2023021231,2024-04-07,SJS,3,04:51,291,3,3,no_tie,16:54
2023021234,2024-04-07,MTL,3,03:00,180,3,3,no_tie,18:45
2023021236,2024-04-07,COL,3,01:54,114,3,3,no_tie,19:51
2023021191,2024-04-02,NJD,3,04:38,278,3,3,no_tie,17:07
2023021194,2024-04-02,NSH,3,03:09,189,3,3,no_tie,18:36
2023021202,2024-04-04,CAR,3,03:56,236,3,3,no_tie,17:49
2023021203,2024-04-04,CBJ,3,02:23,143,2,2,no_tie,19:22
2023021204,2024-04-04,MTL,3,02:39,159,3,3,no_tie,19:06
2023021206,2024-04-04,WSH,3,04:22,262,3,3,no_tie,17:23
2023021207,2024-04-04,MIN,3,03:13,193,3,3,no_tie,18:32
2023021208,2024-04-04,STL,3,03:29,209,2,2,no_tie,18:16
2023021208,2024-04-04,STL,3,02:22,142,3,3,no_tie,19:23
2023021209,2024-04-04,CGY,3,02:49,169,3,3,no_tie,18:56
2023021212,2024-04-05,WSH,3,01:50,110,2,2,no_tie,19:55
2023021216,2024-04-05,VGK,3,04:20,260,3,3,no_tie,17:25
2023021225,2024-04-06,NSH,3,03:04,184,2,2,no_tie,18:41
2023021226,2024-04-06,CGY,3,02:28,148,2,2,no_tie,19:17
2023021231,2024-04-07,SJS,3,04:51,291,3,3,no_tie,16:54
2023021234,2024-04-07,MTL,3,03:00,180,3,3,no_tie,18:45
2023021236,2024-04-07,COL,3,01:54,114,3,3,no_tie,19:51
2023021202,2024-04-04,CAR,3,03:56,236,3,3,no_tie,17:49
2023021203,2024-04-04,CBJ,3,02:23,143,2,2,no_tie,19:22
2023021204,2024-04-04,MTL,3,02:39,159,3,3,no_tie,19:06
2023021206,2024-04-04,WSH,3,04:22,262,3,3,no_tie,17:23
2023021207,2024-04-04,MIN,3,03:13,193,3,3,no_tie,18:32
2023021208,2024-04-04,STL,3,03:29,209,2,2,no_tie,18:16
2023021208,2024-04-04,STL,3,02:22,142,3,3,no_tie,19:23
2023021209,2024-04-04,CGY,3,02:49,169,3,3,no_tie,18:56
